Links,subdir1,subdir2
https://www.datacamp.com/courses/interactive-data-visualization-with-bokeh,courses,interactive-data-visualization-with-bokeh
https://www.datacamp.com/courses/importing-and-managing-financial-data-in-r,courses,importing-and-managing-financial-data-in-r
https://www.datacamp.com/courses/statistical-thinking-in-python-part-1,courses,statistical-thinking-in-python-part-1
https://www.datacamp.com/courses/anomaly-detection-in-python,courses,anomaly-detection-in-python
https://www.datacamp.com/courses/case-study-competitor-sales-analysis-in-power-bi,courses,case-study-competitor-sales-analysis-in-power-bi
https://www.datacamp.com/courses/understanding-cloud-computing,courses,understanding-cloud-computing
https://www.datacamp.com/courses/understanding-data-engineering,courses,understanding-data-engineering
https://www.datacamp.com/courses/web-scraping-with-python,courses,web-scraping-with-python
https://www.datacamp.com/courses/mixture-models-in-r,courses,mixture-models-in-r
https://www.datacamp.com/courses/analyzing-survey-data-in-r,courses,analyzing-survey-data-in-r
https://www.datacamp.com/courses/introduction-to-python-for-finance,courses,introduction-to-python-for-finance
https://www.datacamp.com/courses/intermediate-functional-programming-with-purrr,courses,intermediate-functional-programming-with-purrr
https://www.datacamp.com/courses/bayesian-regression-modeling-with-rstanarm,courses,bayesian-regression-modeling-with-rstanarm
https://www.datacamp.com/courses/preprocessing-for-machine-learning-in-python,courses,preprocessing-for-machine-learning-in-python
https://www.datacamp.com/courses/experimental-design-in-r,courses,experimental-design-in-r
https://www.datacamp.com/courses/multivariate-probability-distributions-in-r,courses,multivariate-probability-distributions-in-r
https://www.datacamp.com/courses/choice-modeling-for-marketing-in-r,courses,choice-modeling-for-marketing-in-r
https://www.datacamp.com/courses/factor-analysis-in-r,courses,factor-analysis-in-r
https://www.datacamp.com/courses/differential-expression-analysis-with-limma-in-r,courses,differential-expression-analysis-with-limma-in-r
https://www.datacamp.com/courses/structural-equation-modeling-with-lavaan-in-r,courses,structural-equation-modeling-with-lavaan-in-r
https://www.datacamp.com/courses/bayesian-modeling-with-rjags,courses,bayesian-modeling-with-rjags
https://www.datacamp.com/courses/building-response-models-in-r,courses,building-response-models-in-r
https://www.datacamp.com/courses/marketing-analytics-predicting-customer-churn-in-python,courses,marketing-analytics-predicting-customer-churn-in-python
https://www.datacamp.com/courses/machine-learning-for-finance-in-python,courses,machine-learning-for-finance-in-python
https://www.datacamp.com/courses/introduction-to-bioconductor-in-r,courses,introduction-to-bioconductor-in-r
https://www.datacamp.com/courses/advanced-deep-learning-with-keras,courses,advanced-deep-learning-with-keras
https://www.datacamp.com/courses/customer-analytics-and-ab-testing-in-python,courses,customer-analytics-and-ab-testing-in-python
https://www.datacamp.com/courses/machine-learning-with-tree-based-models-in-python,courses,machine-learning-with-tree-based-models-in-python
https://www.datacamp.com/courses/linear-classifiers-in-python,courses,linear-classifiers-in-python
https://www.datacamp.com/courses/feature-engineering-with-pyspark,courses,feature-engineering-with-pyspark
https://www.datacamp.com/courses/categorical-data-in-the-tidyverse,courses,categorical-data-in-the-tidyverse
https://www.datacamp.com/courses/machine-learning-for-time-series-data-in-python,courses,machine-learning-for-time-series-data-in-python
https://www.datacamp.com/courses/hierarchical-and-mixed-effects-models-in-r,courses,hierarchical-and-mixed-effects-models-in-r
