Links,subdir1,subdir2
https://www.datacamp.com/webinars/how-to-pass-the-powerbi-pl300-certification,webinars,how-to-pass-the-powerbi-pl300-certification
https://www.datacamp.com/webinars/dashboard-design-best-practices-in-tableau,webinars,dashboard-design-best-practices-in-tableau
https://www.datacamp.com/webinars/why-hire-a-datacamp-certified-candidate,webinars,why-hire-a-datacamp-certified-candidate
https://www.datacamp.com/webinars/data-engineer-vs-data-scientist-which-one-should-you-choose,webinars,data-engineer-vs-data-scientist-which-one-should-you-choose
https://www.datacamp.com/webinars/unlocking-data-cultures-empowering-people-through-data-literacy-programs,webinars,unlocking-data-cultures-empowering-people-through-data-literacy-programs
https://www.datacamp.com/webinars/building-ops-capabilities-with-datacamps-mlops-curriculum,webinars,building-ops-capabilities-with-datacamps-mlops-curriculum
https://www.datacamp.com/webinars/sloth-or-pastry-using-pytorch-and-deep-learning-for-image-classification,webinars,sloth-or-pastry-using-pytorch-and-deep-learning-for-image-classification
https://www.datacamp.com/webinars/report-design-best-practices-in-power-bi,webinars,report-design-best-practices-in-power-bi
https://www.datacamp.com/webinars/driving-a-data-culture-with-powerbi,webinars,driving-a-data-culture-with-powerbi
https://www.datacamp.com/webinars/empowering-government-with-data-and-ai-literacy,webinars,empowering-government-with-data-and-ai-literacy
https://www.datacamp.com/webinars/an-introduction-to-gpt-and-whisper-with-the-openai-api-in-python,webinars,an-introduction-to-gpt-and-whisper-with-the-openai-api-in-python
https://www.datacamp.com/webinars/making-decisions-with-data-and-ai,webinars,making-decisions-with-data-and-ai
https://www.datacamp.com/webinars/sql-for-absolute-beginners,webinars,sql-for-absolute-beginners
https://www.datacamp.com/webinars/best-practices-for-using-jupyter-notebooks-in-production,webinars,best-practices-for-using-jupyter-notebooks-in-production
https://www.datacamp.com/webinars/data-ethics-and-gdpr-for-data-practitioners,webinars,data-ethics-and-gdpr-for-data-practitioners
https://www.datacamp.com/webinars/driving-learning-engagement-with-community-and-ai,webinars,driving-learning-engagement-with-community-and-ai
https://www.datacamp.com/webinars/ai-for-visual-data-computer-vision-in-business,webinars,ai-for-visual-data-computer-vision-in-business
https://www.datacamp.com/webinars/how-consultancies-enable-data-transformation,webinars,how-consultancies-enable-data-transformation
https://www.datacamp.com/webinars/datacamp-donates-international-womens-day,webinars,datacamp-donates-international-womens-day
https://www.datacamp.com/webinars/ai-climate-change-omdena,webinars,ai-climate-change-omdena
https://www.datacamp.com/webinars/effective-data-storytelling-for-financial-services,webinars,effective-data-storytelling-for-financial-services
https://www.datacamp.com/webinars/new-dimensions-datacamp-donates-empowering-women-in-ecuador-with-data-literacy,webinars,new-dimensions-datacamp-donates-empowering-women-in-ecuador-with-data-literacy
https://www.datacamp.com/webinars/using-synthetic-data-for-machine-learning-and-ai-in-python,webinars,using-synthetic-data-for-machine-learning-and-ai-in-python
https://www.datacamp.com/webinars/data-modeling-in-sql,webinars,data-modeling-in-sql
https://www.datacamp.com/webinars/chatgpt-prompt-engineering-for-beginners,webinars,chatgpt-prompt-engineering-for-beginners
