Links,subdir1,subdir2
https://www.datacamp.com/cheat-sheet/xts-cheat-sheet-time-series-in-r,cheat-sheet,xts-cheat-sheet-time-series-in-r
https://www.datacamp.com/cheat-sheet/text-data-in-r-cheat-sheet,cheat-sheet,text-data-in-r-cheat-sheet
https://www.datacamp.com/cheat-sheet/text-data-in-python-cheat-sheet,cheat-sheet,text-data-in-python-cheat-sheet
https://www.datacamp.com/cheat-sheet/dates-and-time-in-r-cheat-sheet,cheat-sheet,dates-and-time-in-r-cheat-sheet
https://www.datacamp.com/cheat-sheet/pandas-cheat-sheet-for-data-science-in-python,cheat-sheet,pandas-cheat-sheet-for-data-science-in-python
https://www.datacamp.com/cheat-sheet/julia-basics-cheat-sheet,cheat-sheet,julia-basics-cheat-sheet
https://www.datacamp.com/cheat-sheet/pyspark-cheat-sheet-spark-in-python,cheat-sheet,pyspark-cheat-sheet-spark-in-python
https://www.datacamp.com/cheat-sheet/pyspark-cheat-sheet-spark-dataframes-in-python,cheat-sheet,pyspark-cheat-sheet-spark-dataframes-in-python
https://www.datacamp.com/cheat-sheet/python-seaborn-cheat-sheet,cheat-sheet,python-seaborn-cheat-sheet
https://www.datacamp.com/cheat-sheet/power-bi-cheat-sheet,cheat-sheet,power-bi-cheat-sheet
https://www.datacamp.com/cheat-sheet/machine-learning-cheat-sheet,cheat-sheet,machine-learning-cheat-sheet
https://www.datacamp.com/cheat-sheet/sql-basics-cheat-sheet,cheat-sheet,sql-basics-cheat-sheet
https://www.datacamp.com/cheat-sheet/data-viz-cheat-sheet,cheat-sheet,data-viz-cheat-sheet
https://www.datacamp.com/cheat-sheet/tableau-cheat-sheet,cheat-sheet,tableau-cheat-sheet
https://www.datacamp.com/cheat-sheet/dax-cheat-sheet,cheat-sheet,dax-cheat-sheet
https://www.datacamp.com/cheat-sheet/importing-data-in-python-cheat-sheet,cheat-sheet,importing-data-in-python-cheat-sheet
https://www.datacamp.com/cheat-sheet/scikit-learn-cheat-sheet-python-machine-learning,cheat-sheet,scikit-learn-cheat-sheet-python-machine-learning
https://www.datacamp.com/cheat-sheet/data-science-cheat-sheet-for-business-leaders,cheat-sheet,data-science-cheat-sheet-for-business-leaders
https://www.datacamp.com/cheat-sheet/getting-started-r,cheat-sheet,getting-started-r
https://www.datacamp.com/cheat-sheet/getting-started-with-excel-cheat-sheet,cheat-sheet,getting-started-with-excel-cheat-sheet
