Links,subdir1,subdir2
https://www.datacamp.com/podcast/is-ai-an-existential-risk-with-trond-arne-undheim,podcast,is-ai-an-existential-risk-with-trond-arne-undheim
https://www.datacamp.com/podcast/how-cbre-is-increasing-data-literacy-for-over-3-000-employees,podcast,how-cbre-is-increasing-data-literacy-for-over-3-000-employees
https://www.datacamp.com/podcast/107-the-deep-learning-revolution-in-space-science,podcast,107-the-deep-learning-revolution-in-space-science
https://www.datacamp.com/podcast/how-salesforce-created-a-high-impact-data-science-organization,podcast,how-salesforce-created-a-high-impact-data-science-organization
https://www.datacamp.com/podcast/scaling-data-engineering-in-retail-with-mo-sabah-svp-of-engineering-and-data-at-thrive-market,podcast,scaling-data-engineering-in-retail-with-mo-sabah-svp-of-engineering-and-data-at-thrive-market
https://www.datacamp.com/podcast/weapons-of-math-destruction,podcast,weapons-of-math-destruction
https://www.datacamp.com/podcast/unlocking-the-power-of-data-science-in-the-cloud,podcast,unlocking-the-power-of-data-science-in-the-cloud
https://www.datacamp.com/podcast/how-data-science-can-sustain-small-businesses-with-kendra-vant-executive-gm-data-and-ai-products-at-xero,podcast,how-data-science-can-sustain-small-businesses-with-kendra-vant-executive-gm-data-and-ai-products-at-xero
https://www.datacamp.com/podcast/building-human-centered-ai-experiences-with-haris-butt-head-of-product-design-at-click-up,podcast,building-human-centered-ai-experiences-with-haris-butt-head-of-product-design-at-click-up
https://www.datacamp.com/podcast/ai-in-healthcare-an-insiders-account,podcast,ai-in-healthcare-an-insiders-account
https://www.datacamp.com/podcast/building-ethical-machines-with-reid-blackman-founder-and-ceo-at-virtue-consultants,podcast,building-ethical-machines-with-reid-blackman-founder-and-ceo-at-virtue-consultants
https://www.datacamp.com/podcast/dataframed-careers-series-4-acing-the-data-science-interview,podcast,dataframed-careers-series-4-acing-the-data-science-interview
https://www.datacamp.com/podcast/organizing-data-science-teams,podcast,organizing-data-science-teams
https://www.datacamp.com/podcast/how-data-science-is-impacting-telecommunications-networks,podcast,how-data-science-is-impacting-telecommunications-networks
https://www.datacamp.com/podcast/the-future-of-responsible-ai,podcast,the-future-of-responsible-ai
https://www.datacamp.com/podcast/creating-trust-in-data-with-data-observability,podcast,creating-trust-in-data-with-data-observability
